id,host_id,host_name,room_type,disctricts,neighbourhoods,price,number_of_reviews,latitude,longitude
17051223,111173147,Julia,Entire home/apt,Salamanca,Lista,60,76,40.42988,-3.67341
17051495,9360920,Jorge & Virginia,Entire home/apt,Chamberí,Rios Rosas,150,79,40.44592,-3.69631
17071309,27508261,Susana,Entire home/apt,Centro,Cortes,110,111,40.41347,-3.70063
17072183,35307050,Kevin,Entire home/apt,San Blas - Canillejas,Hellín,43,71,40.43252,-3.61504
17073125,114319878,Rosa,Private room,Ciudad Lineal,Ventas,25,198,40.42446,-3.64803
17073563,114529065,Geraldina,Private room,Chamberí,Almagro,28,8,40.43591,-3.69811
17074933,74109064,Yor,Private room,Ciudad Lineal,Pueblo Nuevo,11,0,40.43027,-3.64054
17076430,111127491,Javier,Entire home/apt,Centro,Universidad,65,162,40.42266,-3.70415
17082797,3342943,Wim,Private room,Tetuán,Berruguete,30,130,40.46389,-3.70513
17087387,31548549,Luis Enrique,Private room,Arganzuela,Imperial,20,4,40.4118,-3.72016
17104457,11824804,Raquel,Entire home/apt,Arganzuela,Delicias,56,30,40.39704,-3.69603
17118616,84836378,David,Entire home/apt,Villa de Vallecas,Casco Histórico de Vallecas,60,72,40.36589,-3.58264
17121956,95927881,Almudena,Entire home/apt,Retiro,Pacífico,65,47,40.40643,-3.67373
17123459,53419760,Mario,Entire home/apt,Centro,Universidad,76,44,40.42463,-3.7058
17123595,115075966,Luis Manuel,Private room,Fuencarral - El Pardo,PeÃ±agrande,10,1,40.4739,-3.7157
17128102,24405391,Victoria,Entire home/apt,Chamberí,Trafalgar,200,14,40.4321,-3.70455
17130010,115125545,Xavier Y Marina,Entire home/apt,Centro,Palacio,300,35,40.41782,-3.71028
17130106,115138216,JosÃ©,Private room,Hortaleza,Canillas,25,243,40.4645,-3.62551
17133030,90571195,Gabriel,Entire home/apt,Centro,Universidad,60,28,40.42395,-3.70101
17133444,51564174,Ãlvaro & Tatiana,Hotel room,Moncloa - Aravaca,Casa de Campo,46,49,40.42244,-3.71631
17135642,80473977,Urbantec,Entire home/apt,Centro,Sol,145,104,40.41885,-3.70432
17145686,39553675,Mario,Private room,Centro,Embajadores,25,61,40.40807,-3.7014
17146094,96795800,Madrid Rental Flats,Entire home/apt,Chamberí,Almagro,94,0,40.43491,-3.69089
17150076,46539420,Carolina,Private room,Tetuán,Castillejos,24,3,40.46286,-3.69596
17150672,32046323,Juan,Entire home/apt,Tetuán,Castillejos,207,1,40.45732,-3.69152
17150691,40957790,Alejandra,Entire home/apt,San Blas - Canillejas,Arcos,52,8,40.42545,-3.6192
17152296,11998458,Johan,Entire home/apt,Centro,Embajadores,69,228,40.41082,-3.70013
17152449,54778811,Nihal El,Private room,Ciudad Lineal,Ventas,20,5,40.43051,-3.65364
17153112,115351358,Ana,Entire home/apt,Centro,Embajadores,45,105,40.4075,-3.70105
17163932,46104888,GermÃ¡n,Entire home/apt,Centro,Embajadores,69,164,40.40909,-3.70947
17166450,28038703,Luxury Rentals Madrid,Entire home/apt,Retiro,Jerónimos,145,7,40.40842,-3.68751
17166723,100634083,Marina,Private room,Salamanca,Castellana,45,134,40.43276,-3.68496
17167606,28038703,Luxury Rentals Madrid,Entire home/apt,Centro,Justicia,150,9,40.4241,-3.69663
17168215,115490364,Carla Y Juan,Entire home/apt,Tetuán,Cuatro Caminos,60,88,40.45124,-3.69864
17168592,115485713,Evaristo,Entire home/apt,Centro,Sol,76,108,40.41627,-3.70199
17170928,115511482,Alfonso,Entire home/apt,Centro,Embajadores,39,144,40.41094,-3.69863
17174817,82304093,Fernando,Private room,Centro,Embajadores,25,92,40.41323,-3.70109
17175467,39553675,Mario,Private room,Centro,Embajadores,23,80,40.40983,-3.70093
17176553,16960262,Consuelo,Entire home/apt,Moncloa - Aravaca,Argüelles,55,57,40.42073,-3.71785
17181453,20837929,Martin,Entire home/apt,Retiro,Pacífico,125,3,40.40435,-3.67637
17182264,5542111,Melvin Enrique,Entire home/apt,Centro,Sol,125,174,40.41569,-3.70298
17182431,11384515,AmÃ©lie,Private room,Centro,Palacio,45,3,40.41975,-3.71305
17184010,107663190,Gloria,Entire home/apt,Centro,Sol,90,8,40.41604,-3.70412
17186188,96795800,Madrid Rental Flats,Entire home/apt,Chamberí,Almagro,155,1,40.43442,-3.69241
17186995,23849920,Emma,Entire home/apt,Centro,Embajadores,50,12,40.41118,-3.70611
17194879,114039788,Gorka,Entire home/apt,Centro,Palacio,45,20,40.4114,-3.71114
17197503,115485713,Evaristo,Entire home/apt,Centro,Sol,121,103,40.41622,-3.70126
17197779,107663190,Gloria,Entire home/apt,Centro,Sol,200,5,40.4176,-3.70504
17198066,115780806,Liliana,Entire home/apt,Arganzuela,Palos de Moguer,115,83,40.40543,-3.6916
17198105,27526991,Leticia Y Fer,Hotel room,Centro,Sol,132,41,40.41715,-3.7053
17205668,27530449,Estefania,Entire home/apt,Centro,Embajadores,95,8,40.41289,-3.70111
17207047,115053570,Isabel,Entire home/apt,Centro,Sol,78,121,40.41547,-3.70311
17207672,115053570,Isabel,Entire home/apt,Centro,Sol,149,148,40.41529,-3.70324
17207898,115053570,Isabel,Entire home/apt,Centro,Sol,140,128,40.41559,-3.70247
17207984,115053570,Isabel,Entire home/apt,Centro,Sol,130,120,40.41533,-3.70401
17208290,54310958,Be Mate,Entire home/apt,Centro,Cortes,128,48,40.41455,-3.69882
17208485,115821986,Manuel,Private room,Centro,Universidad,80,0,40.42669,-3.71006
17209239,107663190,Gloria,Entire home/apt,Centro,Sol,200,2,40.41582,-3.70524
17209498,28786243,Emilio,Entire home/apt,Centro,Cortes,78,111,40.4145,-3.70345
17210019,112858358,Manuel,Private room,Villaverde,Los Angeles,15,0,40.35816,-3.69524
17210137,115829298,Esperanza,Private room,Chamartín,Nueva EspaÃ±a,70,4,40.46172,-3.68044
17210478,112858358,Manuel,Private room,Villaverde,Los Angeles,14,1,40.3576,-3.6963
17210787,112858358,Manuel,Private room,Villaverde,Los Angeles,13,0,40.35947,-3.69434
17210902,112858358,Manuel,Private room,Villaverde,Los Angeles,13,3,40.35971,-3.69549
17215188,115893857,Alvaro,Entire home/apt,Centro,Justicia,65,64,40.42386,-3.69602
17217455,115053570,Isabel,Entire home/apt,Centro,Sol,420,16,40.41561,-3.70421
17220116,3606346,JosÃ©,Entire home/apt,Centro,Embajadores,73,47,40.41309,-3.70532
17227138,22089497,Pablo,Entire home/apt,Centro,Palacio,46,3,40.41087,-3.70998
17233769,100083495,Ana,Entire home/apt,Ciudad Lineal,Quintana,65,8,40.43602,-3.64811
17243915,112223963,Apamac,Entire home/apt,Centro,Sol,385,109,40.41871,-3.70097
17244421,102717354,Juan Jose,Entire home/apt,Chamberí,Vallehermoso,60,0,40.43988,-3.71737
17244583,5387587,Leonardo,Private room,Centro,Universidad,37,25,40.42605,-3.7032
17244920,28038703,Luxury Rentals Madrid,Entire home/apt,Centro,Universidad,90,9,40.42874,-3.71261
17246248,116210065,Javier,Private room,Carabanchel,Buenavista,18,7,40.37679,-3.75365
17249261,27526991,Leticia Y Fer,Hotel room,Centro,Sol,79,39,40.41824,-3.70386
17250141,31733456,Fernando,Entire home/apt,Chamartín,Prosperidad,130,103,40.44001,-3.67245
17250237,28038703,Luxury Rentals Madrid,Entire home/apt,Centro,Universidad,70,11,40.4238,-3.70083
17254473,79215007,Diego,Entire home/apt,Centro,Embajadores,54,152,40.40973,-3.69841
17259719,28038703,Luxury Rentals Madrid,Entire home/apt,Salamanca,Recoletos,260,0,40.42165,-3.68702
17260447,92978939,Maria,Entire home/apt,Centro,Universidad,95,4,40.424,-3.70568
17261189,116358400,Mariola,Entire home/apt,Chamberí,Trafalgar,224,9,40.43063,-3.70078
17261361,116361333,Sonia,Entire home/apt,Centro,Universidad,94,100,40.42416,-3.71084
17262303,115053570,Isabel,Entire home/apt,Centro,Sol,450,7,40.41559,-3.7028
17262555,116358400,Mariola,Entire home/apt,Chamberí,Trafalgar,63,210,40.43042,-3.70118
17262735,116358400,Mariola,Entire home/apt,Chamberí,Trafalgar,68,201,40.43055,-3.70221
17262816,116358400,Mariola,Entire home/apt,Chamberí,Trafalgar,59,171,40.43114,-3.70226
17262995,24439322,BÃ©la,Entire home/apt,Centro,Cortes,155,114,40.41313,-3.69415
17265788,115053570,Isabel,Entire home/apt,Centro,Sol,571,15,40.41709,-3.70274
17267431,18760415,Miriam,Entire home/apt,Chamartín,Hispanoamérica,48,65,40.45462,-3.68247
17268275,101837171,Charo,Private room,Tetuán,Cuatro Caminos,35,16,40.45578,-3.6937
17279997,51564174,Ãlvaro & Tatiana,Hotel room,Centro,Cortes,46,14,40.41269,-3.69594
17281972,116554915,Araceli,Entire home/apt,Centro,Embajadores,110,120,40.40853,-3.6946
17283206,50517436,Jose Luis,Entire home/apt,Arganzuela,Chopera,60,135,40.39175,-3.6974
17284269,111127491,Javier,Entire home/apt,Centro,Justicia,85,129,40.42736,-3.70015
17285106,116591604,Miguel,Private room,Centro,Embajadores,25,47,40.4084,-3.70358
17290018,5144517,Fernando (Swindontravellers),Entire home/apt,Salamanca,Recoletos,210,100,40.42367,-3.68746
17290793,116641080,Cristina,Entire home/apt,Arganzuela,Delicias,42,151,40.39917,-3.69697
17290980,97608828,Antonio,Private room,Centro,Cortes,50,53,40.41247,-3.69418
17302249,2561320,RaÃºl,Entire home/apt,Centro,Embajadores,60,12,40.40653,-3.70721
17306054,116196433,Apartamentos Playtime,Entire home/apt,Ciudad Lineal,Concepción,66,5,40.44457,-3.64296
17307472,107141654,Leeways,Entire home/apt,Centro,Justicia,140,147,40.42209,-3.69991
17315912,30977669,Carlos,Entire home/apt,Centro,Universidad,105,35,40.42477,-3.70618
17317821,100336740,Leticia,Entire home/apt,Centro,Sol,120,16,40.41901,-3.70375
17317923,14032635,Carlos,Entire home/apt,Tetuán,Bellas Vistas,135,14,40.45137,-3.70771
17324637,116645943,Javier,Entire home/apt,Centro,Palacio,62,116,40.40893,-3.71096
17324816,114529065,Geraldina,Private room,Chamberí,Almagro,29,7,40.43604,-3.69664
17325466,46137740,Ignacio,Entire home/apt,Centro,Palacio,48,133,40.41682,-3.70904
17328265,84932839,Miguel,Entire home/apt,Salamanca,Recoletos,100,6,40.4227,-3.68255
17329137,106101091,Tete,Entire home/apt,Centro,Universidad,45,14,40.42595,-3.70599
17329518,8276432,Rutilio Adolfo,Entire home/apt,Centro,Cortes,52,130,40.414,-3.70286
17330064,17949941,Dan,Private room,Retiro,Estrella,30,32,40.40843,-3.66819
17330628,46698374,Carlos,Private room,Chamberí,Almagro,30,66,40.43301,-3.69234
17337052,18328590,Iria,Entire home/apt,Centro,Embajadores,85,15,40.41054,-3.70889
17337194,21238639,Emilio,Entire home/apt,Centro,Embajadores,69,14,40.40943,-3.70124
17339602,42370421,Marcus,Entire home/apt,Centro,Universidad,69,16,40.42456,-3.70966
17343163,42370421,Marcus,Entire home/apt,Centro,Universidad,69,6,40.42595,-3.70939
17343206,16159481,Claudia,Private room,Latina,Lucero,15,8,40.4023,-3.7576
17352455,90563336,Eficacia,Entire home/apt,Moncloa - Aravaca,Argüelles,85,62,40.42533,-3.71328
17353948,116358400,Mariola,Entire home/apt,Chamberí,Trafalgar,150,10,40.42953,-3.70211
17362059,54310958,Be Mate,Entire home/apt,Salamanca,Recoletos,109,15,40.42255,-3.68969
17362722,23849920,Emma,Entire home/apt,Centro,Universidad,180,95,40.42445,-3.70443
17363530,99793347,Luis,Private room,Tetuán,Castillejos,250,22,40.46252,-3.69371
17367026,88384826,Andres,Entire home/apt,Salamanca,Guindalera,54,9,40.43506,-3.67075
17370243,116196433,Apartamentos Playtime,Entire home/apt,Ciudad Lineal,Concepción,66,7,40.44403,-3.64094
17373928,41276026,Mario,Entire home/apt,Centro,Embajadores,59,79,40.41149,-3.70211
17375880,28038703,Luxury Rentals Madrid,Entire home/apt,Salamanca,Recoletos,90,12,40.42364,-3.68994
17377256,2212894,BelÃ©n,Private room,Chamartín,El Viso,36,8,40.44211,-3.68045
17378294,116935070,Natalia Y Roberto,Entire home/apt,Centro,Embajadores,68,153,40.40744,-3.7039
17391616,104897414,Oscar,Entire home/apt,Centro,Embajadores,55,12,40.41046,-3.70083
17392708,117574091,Benito,Private room,Chamartín,El Viso,22,6,40.44863,-3.67991
17397156,117588497,Carmen,Entire home/apt,Centro,Universidad,70,75,40.42728,-3.70993
17398411,107335103,Daniel,Entire home/apt,Centro,Universidad,70,183,40.42045,-3.70242
17403846,53282895,RubÃ©n,Private room,Centro,Embajadores,31,0,40.40806,-3.70213
17404004,117665543,Laura,Entire home/apt,Centro,Embajadores,79,1,40.40971,-3.70305
17404762,93808783,Cristina,Private room,Salamanca,Goya,14,0,40.42594,-3.66852
17410518,117733884,Veronica,Private room,Centro,Embajadores,70,0,40.41173,-3.70408
17411297,3566146,Home Club Premium,Entire home/apt,Centro,Sol,378,3,40.41904,-3.70707
17411365,3566146,Home Club Premium,Entire home/apt,Centro,Sol,272,2,40.41976,-3.70785
17418353,40877988,Eduardo Y Raul,Entire home/apt,Centro,Sol,100,139,40.41449,-3.70518
17418575,117805979,Dreaming,Entire home/apt,Chamberí,Trafalgar,90,2,40.43596,-3.70157
17431939,34850244,Kathy,Private room,Chamartín,Nueva EspaÃ±a,30,28,40.46251,-3.68312
17432436,111323231,Maria,Entire home/apt,Arganzuela,Palos de Moguer,59,151,40.40255,-3.68953
17432467,54387648,Fernando,Private room,San Blas - Canillejas,Simancas,20,11,40.43318,-3.62378
17451861,117430026,Fernando,Entire home/apt,Tetuán,Berruguete,50,94,40.45741,-3.70987
17453051,118146363,Mercedes,Entire home/apt,Centro,Palacio,65,100,40.41102,-3.70929
17454279,90567419,Manu,Entire home/apt,Puente de Vallecas,San Diego,65,159,40.39564,-3.66837
17455814,104141426,Anyi & Christian,Private room,Moncloa - Aravaca,Aravaca,35,10,40.44821,-3.77973
17459678,118199795,Manuel,Private room,Carabanchel,Vista Alegre,25,89,40.38481,-3.74328
17459979,118226525,Natasha Y Dario,Entire home/apt,Centro,Palacio,160,110,40.4124,-3.71061
17460765,2417533,Ziad,Private room,Centro,Universidad,30,35,40.42119,-3.70381
17462715,88001692,Oscar,Private room,Ciudad Lineal,Ventas,19,12,40.42828,-3.65174
17463179,32001608,Carol,Entire home/apt,Centro,Sol,50,10,40.41622,-3.70333
17466006,45543320,Patricia,Entire home/apt,Centro,Sol,99,205,40.41477,-3.70734
17469186,115138216,JosÃ©,Private room,Hortaleza,Piovera,16,133,40.46212,-3.62635
17469259,118318011,Ruben,Entire home/apt,Carabanchel,OpaÃ±el,60,76,40.38794,-3.73018
17469547,2105590,Reyes,Entire home/apt,Arganzuela,Palos de Moguer,220,8,40.40355,-3.69479
17470021,2105590,Reyes,Entire home/apt,Centro,Sol,319,24,40.41672,-3.7082
17473273,3447304,Charles,Private room,Centro,Sol,45,129,40.42006,-3.70677
17473978,3447304,Charles,Private room,Centro,Sol,55,89,40.41997,-3.70485
17474153,49239063,Pilar,Entire home/apt,Centro,Universidad,52,73,40.42528,-3.70456
17475695,118370170,Omar,Entire home/apt,Tetuán,Almenara,45,0,40.46905,-3.69048
17476122,96804915,Gius,Entire home/apt,Centro,Cortes,80,143,40.41553,-3.70079
17476489,117733884,Veronica,Entire home/apt,Centro,Palacio,70,0,40.40887,-3.71059
17477280,41826399,Borja,Entire home/apt,Centro,Palacio,145,75,40.40985,-3.71313
17478187,105293445,Alicia,Private room,Fuencarral - El Pardo,Pilar,23,9,40.47466,-3.71215
17479108,118403225,Caiy,Private room,Barajas,Timón,25,89,40.47056,-3.58499
17480108,16921811,Santiago,Entire home/apt,Centro,Universidad,89,1,40.42451,-3.70506
17485753,9885245,My Mad Madrid,Entire home/apt,Centro,Cortes,70,214,40.41513,-3.69918
17486133,31762295,Miguel Ãngel,Entire home/apt,Salamanca,Fuente del Berro,100,56,40.4285,-3.66465
17488720,2059942,Lidia,Entire home/apt,Usera,Moscardó,70,20,40.38636,-3.70306
17490005,118493351,Daniel,Entire home/apt,Chamberí,Rios Rosas,115,58,40.43873,-3.69698
17495627,118085797,Yacqueline,Private room,Moratalaz,Fontarrón,30,0,40.40273,-3.64463
17496405,118563251,Erick,Private room,Centro,Embajadores,29,157,40.41176,-3.69892
17497401,118572350,Pablo,Entire home/apt,Centro,Sol,140,24,40.41489,-3.70456
17502428,118626224,Zira,Entire home/apt,Centro,Embajadores,59,47,40.41016,-3.70787
17502840,26939997,Fernando,Entire home/apt,Centro,Cortes,99,81,40.41517,-3.6966
17505027,6282893,Patricia,Entire home/apt,Centro,Sol,153,31,40.41702,-3.70678
17508264,118563251,Erick,Private room,Centro,Embajadores,19,188,40.41028,-3.69896
17508461,32046323,Juan,Entire home/apt,Retiro,Ibiza,258,2,40.41856,-3.67289
17515770,6268173,Rebeca,Entire home/apt,Moncloa - Aravaca,Casa de Campo,50,3,40.42603,-3.72937
17517955,93081699,JosÃ©,Private room,Salamanca,Recoletos,26,14,40.42875,-3.68068
17519268,45543320,Patricia,Entire home/apt,Centro,Sol,90,185,40.41548,-3.70689
17519734,45543320,Patricia,Entire home/apt,Centro,Sol,99,200,40.41569,-3.70771
17520638,2662680,Mario Y Noelia,Hotel room,Centro,Sol,135,129,40.41523,-3.70564
17520670,118793746,Jose,Private room,San Blas - Canillejas,Simancas,12,114,40.42784,-3.62675
17521228,39777064,Charlotte,Private room,Centro,Embajadores,30,3,40.41074,-3.70139
17525258,32046323,Juan,Entire home/apt,Salamanca,Goya,258,0,40.42837,-3.67657
17526866,110932018,MÃ³nica,Private room,Chamberí,Trafalgar,30,37,40.42944,-3.70182
17527525,118855251,Pablo,Entire home/apt,Arganzuela,Palos de Moguer,70,87,40.40687,-3.69378
17528707,4839218,Ricardo,Private room,Centro,Embajadores,32,110,40.40978,-3.70695
17529859,70221288,Dulce,Entire home/apt,Centro,Cortes,86,153,40.41387,-3.70062
17529938,108167619,Tomas,Entire home/apt,Centro,Embajadores,75,111,40.40867,-3.70346
17530633,6697769,Shalima,Private room,Arganzuela,Palos de Moguer,40,7,40.40258,-3.69493
17535577,116954432,Nina,Entire home/apt,Centro,Embajadores,75,83,40.41111,-3.70545
17539343,32046323,Juan,Entire home/apt,Retiro,Jerónimos,250,0,40.41202,-3.68954
17540293,99793347,Luis,Entire home/apt,Tetuán,Castillejos,200,0,40.46224,-3.69455
17540342,32046323,Juan,Entire home/apt,Salamanca,Castellana,207,0,40.4364,-3.68226
17541183,88670939,Laila,Entire home/apt,Villaverde,Los Angeles,50,86,40.36081,-3.69862
17541730,51564174,Ãlvaro & Tatiana,Hotel room,Centro,Sol,82,61,40.41676,-3.70036
17543080,82917740,Ubaldo,Private room,Fuencarral - El Pardo,Valverde,40,8,40.49378,-3.68644
17548891,118556153,Ignacio,Entire home/apt,Salamanca,Lista,70,98,40.43584,-3.6782
17549836,119078840,Simulacion,Hotel room,Centro,Palacio,110,97,40.41621,-3.71098
17550135,67307108,JosÃ© Carlos,Private room,Salamanca,Recoletos,30,0,40.42801,-3.68169
17553971,119002469,Antonio,Entire home/apt,Centro,Palacio,70,48,40.4168,-3.70882
17556925,27052860,Marcos,Entire home/apt,Centro,Universidad,70,98,40.42297,-3.70937
17561528,4508810,Helen,Entire home/apt,Centro,Universidad,68,115,40.42736,-3.70831
17563036,13732701,Andy Y Rocio,Entire home/apt,Centro,Embajadores,90,116,40.40921,-3.70252
17567666,119273434,Uge,Private room,Chamartín,Ciudad Jardín,29,1,40.4451,-3.67703
17567800,64956719,Dinorah,Entire home/apt,Arganzuela,Delicias,99,89,40.39763,-3.69571
17568038,19051350,Viviana,Entire home/apt,Tetuán,Valdeacederas,40,0,40.46362,-3.69863
17568825,97751346,Natalia,Entire home/apt,Moncloa - Aravaca,Ciudad Universitaria,60,66,40.44837,-3.71686
17570350,5615800,Antonio,Entire home/apt,Centro,Embajadores,75,9,40.40987,-3.70354
17571280,119315330,Yuliana,Private room,Centro,Palacio,40,57,40.41737,-3.71122
17571687,56195761,Alfonso,Entire home/apt,Centro,Palacio,65,28,40.41223,-3.70893
17572573,113896128,Lisi,Entire home/apt,Centro,Embajadores,120,21,40.40994,-3.70697
17572804,21731634,Tres Por Tres,Entire home/apt,Salamanca,Goya,200,6,40.42555,-3.67704
17579529,9846097,Jesus,Entire home/apt,Salamanca,Guindalera,60,11,40.43218,-3.6671
17581243,53809583,Ruth,Entire home/apt,Centro,Embajadores,64,51,40.4071,-3.70087
17582918,35952588,Carol,Entire home/apt,Centro,Palacio,53,6,40.4093,-3.71027
17585108,99018982,Alterhome,Entire home/apt,Centro,Universidad,180,1,40.42524,-3.71029
17587511,88435271,Lara,Entire home/apt,Fuencarral - El Pardo,Mirasierra,95,8,40.49326,-3.70572
17587681,55725852,Carlos,Entire home/apt,Centro,Palacio,65,137,40.41846,-3.70933
17597559,102232154,Sara,Entire home/apt,Chamberí,Trafalgar,70,17,40.43298,-3.70302
17598320,107757166,Danu,Private room,Centro,Embajadores,30,11,40.40875,-3.70196
17599686,61040597,Johanna,Private room,Latina,Puerta del Angel,20,58,40.41127,-3.73486
17601722,32046323,Juan,Entire home/apt,Salamanca,Recoletos,232,1,40.42496,-3.68792
17601972,28038703,Luxury Rentals Madrid,Entire home/apt,Salamanca,Lista,150,6,40.42903,-3.67368
17602071,11977337,Guillaume,Entire home/apt,Centro,Justicia,160,100,40.42165,-3.69866
17603392,89130161,Santiago,Entire home/apt,Centro,Palacio,72,77,40.40964,-3.70976
17604612,40949481,Danixa,Entire home/apt,Tetuán,Berruguete,53,25,40.45839,-3.70986
17607077,119670980,Annalisa,Private room,Carabanchel,Puerta Bonita,20,0,40.37506,-3.74062
17608738,119689103,Claudia,Entire home/apt,Centro,Embajadores,61,101,40.40986,-3.69776
17614384,70545298,Noemi,Entire home/apt,Centro,Palacio,100,81,40.41281,-3.71088
17614795,99785421,Victor Francisco,Entire home/apt,Centro,Universidad,65,47,40.42723,-3.70558
17615538,119754501,Myriam,Entire home/apt,Chamberí,Arapiles,70,15,40.43493,-3.70722
17618461,119777096,MarÃ­a JesÃºs,Entire home/apt,Centro,Embajadores,80,102,40.41299,-3.7003
17619303,37886438,Manuel,Private room,Retiro,Adelfas,24,201,40.39849,-3.66981
17619346,69022392,Vicky Y Carmen,Entire home/apt,Centro,Sol,95,1,40.41708,-3.70548
17619510,119788144,Ana,Entire home/apt,Carabanchel,OpaÃ±el,55,88,40.3909,-3.72752
17619720,37886438,Manuel,Private room,Retiro,Adelfas,18,122,40.39831,-3.67125
17620091,119791928,Gran Via,Entire home/apt,Centro,Palacio,90,0,40.42222,-3.71065
17620092,119791928,Gran Via,Entire home/apt,Centro,Palacio,99,4,40.42191,-3.71106
17620093,119791928,Gran Via,Entire home/apt,Centro,Palacio,90,8,40.42216,-3.71084
17620096,119791928,Gran Via,Entire home/apt,Centro,Palacio,90,8,40.42206,-3.70958
17620097,119791928,Gran Via,Entire home/apt,Centro,Palacio,81,2,40.42172,-3.71124
17620099,119791928,Gran Via,Entire home/apt,Centro,Palacio,90,14,40.42175,-3.71111
